prev_mean_0 prev_mean_1 prev_mean_2 prev_mean_3 prev_mean_d_h2h1_0 prev_mean_d_h2h1_1 prev_mean_d_h2h1_2 prev_mean_d_h2h1_3 prev_mean_q1_0 prev_mean_q1_1 prev_mean_q1_2 prev_mean_q1_3 prev_mean_q2_0 prev_mean_q2_1 prev_mean_q2_2 prev_mean_q2_3 prev_mean_q3_0 prev_mean_q3_1 prev_mean_q3_2 prev_mean_q3_3 prev_mean_q4_0 prev_mean_q4_1 prev_mean_q4_2 prev_mean_q4_3 prev_mean_d_q1q2_0 prev_mean_d_q1q2_1 prev_mean_d_q1q2_2 prev_mean_d_q1q2_3 prev_mean_d_q1q3_0 prev_mean_d_q1q3_1 prev_mean_d_q1q3_2 prev_mean_d_q1q3_3 prev_mean_d_q1q4_0 prev_mean_d_q1q4_1 prev_mean_d_q1q4_2 prev_mean_d_q1q4_3 prev_mean_d_q2q3_0 prev_mean_d_q2q3_1 prev_mean_d_q2q3_2 prev_mean_d_q2q3_3 prev_mean_d_q2q4_0 prev_mean_d_q2q4_1 prev_mean_d_q2q4_2 prev_mean_d_q2q4_3 prev_mean_d_q3q4_0 prev_mean_d_q3q4_1 prev_mean_d_q3q4_2 prev_mean_d_q3q4_3 prev_std_0 prev_std_1 prev_std_2 prev_std_3 prev_std_d_h2h1_0 prev_std_d_h2h1_1 prev_std_d_h2h1_2 prev_std_d_h2h1_3 prev_skew_0 prev_skew_1 prev_skew_2 prev_skew_3 prev_kurt_0 prev_kurt_1 prev_kurt_2 prev_kurt_3 prev_max_0 prev_max_1 prev_max_2 prev_max_3 prev_max_d_h2h1_0 prev_max_d_h2h1_1 prev_max_d_h2h1_2 prev_max_d_h2h1_3 prev_max_q1_0 prev_max_q1_1 prev_max_q1_2 prev_max_q1_3 prev_max_q2_0 prev_max_q2_1 prev_max_q2_2 prev_max_q2_3 prev_max_q3_0 prev_max_q3_1 prev_max_q3_2 prev_max_q3_3 prev_max_q4_0 prev_max_q4_1 prev_max_q4_2 prev_max_q4_3 prev_max_d_q1q2_0 prev_max_d_q1q2_1 prev_max_d_q1q2_2 prev_max_d_q1q2_3 prev_max_d_q1q3_0 prev_max_d_q1q3_1 prev_max_d_q1q3_2 prev_max_d_q1q3_3 prev_max_d_q1q4_0 prev_max_d_q1q4_1 prev_max_d_q1q4_2 prev_max_d_q1q4_3 prev_max_d_q2q3_0 prev_max_d_q2q3_1 prev_max_d_q2q3_2 prev_max_d_q2q3_3 prev_max_d_q2q4_0 prev_max_d_q2q4_1 prev_max_d_q2q4_2 prev_max_d_q2q4_3 prev_max_d_q3q4_0 prev_max_d_q3q4_1 prev_max_d_q3q4_2 prev_max_d_q3q4_3 prev_min_0 prev_min_1 prev_min_2 prev_min_3 prev_min_d_h2h1_0 prev_min_d_h2h1_1 prev_min_d_h2h1_2 prev_min_d_h2h1_3 prev_min_q1_0 prev_min_q1_1 prev_min_q1_2 prev_min_q1_3 prev_min_q2_0 prev_min_q2_1 prev_min_q2_2 prev_min_q2_3 prev_min_q3_0 prev_min_q3_1 prev_min_q3_2 prev_min_q3_3 prev_min_q4_0 prev_min_q4_1 prev_min_q4_2 prev_min_q4_3 prev_min_d_q1q2_0 prev_min_d_q1q2_1 prev_min_d_q1q2_2 prev_min_d_q1q2_3 prev_min_d_q1q3_0 prev_min_d_q1q3_1 prev_min_d_q1q3_2 prev_min_d_q1q3_3 prev_min_d_q1q4_0 prev_min_d_q1q4_1 prev_min_d_q1q4_2 prev_min_d_q1q4_3 prev_min_d_q2q3_0 prev_min_d_q2q3_1 prev_min_d_q2q3_2 prev_min_d_q2q3_3 prev_min_d_q2q4_0 prev_min_d_q2q4_1 prev_min_d_q2q4_2 prev_min_d_q2q4_3 prev_min_d_q3q4_0 prev_min_d_q3q4_1 prev_min_d_q3q4_2 prev_min_d_q3q4_3 prev_covM_0_0 prev_covM_0_1 prev_covM_0_2 prev_covM_0_3 prev_covM_1_1 prev_covM_1_2 prev_covM_1_3 prev_covM_2_2 prev_covM_2_3 prev_covM_3_3 prev_eigenval_0 prev_eigenval_1 prev_eigenval_2 prev_eigenval_3 prev_logcovM_0_0 prev_logcovM_0_1 prev_logcovM_0_2 prev_logcovM_0_3 prev_logcovM_1_1 prev_logcovM_1_2 prev_logcovM_1_3 prev_logcovM_2_2 prev_logcovM_2_3 prev_logcovM_3_3 mean_0 mean_1 mean_2 mean_3 mean_d_h2h1_0 mean_d_h2h1_1 mean_d_h2h1_2 mean_d_h2h1_3 mean_q1_0 mean_q1_1 mean_q1_2 mean_q1_3 mean_q2_0 mean_q2_1 mean_q2_2 mean_q2_3 mean_q3_0 mean_q3_1 mean_q3_2 mean_q3_3 mean_q4_0 mean_q4_1 mean_q4_2 mean_q4_3 mean_d_q1q2_0 mean_d_q1q2_1 mean_d_q1q2_2 mean_d_q1q2_3 mean_d_q1q3_0 mean_d_q1q3_1 mean_d_q1q3_2 mean_d_q1q3_3 mean_d_q1q4_0 mean_d_q1q4_1 mean_d_q1q4_2 mean_d_q1q4_3 mean_d_q2q3_0 mean_d_q2q3_1 mean_d_q2q3_2 mean_d_q2q3_3 mean_d_q2q4_0 mean_d_q2q4_1 mean_d_q2q4_2 mean_d_q2q4_3 mean_d_q3q4_0 mean_d_q3q4_1 mean_d_q3q4_2 mean_d_q3q4_3 std_0 std_1 std_2 std_3 std_d_h2h1_0 std_d_h2h1_1 std_d_h2h1_2 std_d_h2h1_3 skew_0 skew_1 skew_2 skew_3 kurt_0 kurt_1 kurt_2 kurt_3 max_0 max_1 max_2 max_3 max_d_h2h1_0 max_d_h2h1_1 max_d_h2h1_2 max_d_h2h1_3 max_q1_0 max_q1_1 max_q1_2 max_q1_3 max_q2_0 max_q2_1 max_q2_2 max_q2_3 max_q3_0 max_q3_1 max_q3_2 max_q3_3 max_q4_0 max_q4_1 max_q4_2 max_q4_3 max_d_q1q2_0 max_d_q1q2_1 max_d_q1q2_2 max_d_q1q2_3 max_d_q1q3_0 max_d_q1q3_1 max_d_q1q3_2 max_d_q1q3_3 max_d_q1q4_0 max_d_q1q4_1 max_d_q1q4_2 max_d_q1q4_3 max_d_q2q3_0 max_d_q2q3_1 max_d_q2q3_2 max_d_q2q3_3 max_d_q2q4_0 max_d_q2q4_1 max_d_q2q4_2 max_d_q2q4_3 max_d_q3q4_0 max_d_q3q4_1 max_d_q3q4_2 max_d_q3q4_3 min_0 min_1 min_2 min_3 min_d_h2h1_0 min_d_h2h1_1 min_d_h2h1_2 min_d_h2h1_3 min_q1_0 min_q1_1 min_q1_2 min_q1_3 min_q2_0 min_q2_1 min_q2_2 min_q2_3 min_q3_0 min_q3_1 min_q3_2 min_q3_3 min_q4_0 min_q4_1 min_q4_2 min_q4_3 min_d_q1q2_0 min_d_q1q2_1 min_d_q1q2_2 min_d_q1q2_3 min_d_q1q3_0 min_d_q1q3_1 min_d_q1q3_2 min_d_q1q3_3 min_d_q1q4_0 min_d_q1q4_1 min_d_q1q4_2 min_d_q1q4_3 min_d_q2q3_0 min_d_q2q3_1 min_d_q2q3_2 min_d_q2q3_3 min_d_q2q4_0 min_d_q2q4_1 min_d_q2q4_2 min_d_q2q4_3 min_d_q3q4_0 min_d_q3q4_1 min_d_q3q4_2 min_d_q3q4_3 covM_0_0 covM_0_1 covM_0_2 covM_0_3 covM_1_1 covM_1_2 covM_1_3 covM_2_2 covM_2_3 covM_3_3 eigenval_0 eigenval_1 eigenval_2 eigenval_3 logcovM_0_0 logcovM_0_1 logcovM_0_2 logcovM_0_3 logcovM_1_1 logcovM_1_2 logcovM_1_3 logcovM_2_2 logcovM_2_3 logcovM_3_3 Label
3.486442968749998528e+01 2.794459375000000989e+01 2.586364062500001637e+01 2.565382031250000594e+01 -3.152246851402440342e+01 -6.484325938693107361e+00 1.137100727967521863e+01 -2.343644756352502156e+01 5.130525503432432544e+01 3.442664417596548532e+01 1.304128815744316938e+01 2.977263557823160767e+01 4.996395683074779015e+01 2.803212945895444008e+01 2.712717400162586401e+01 4.477146817566102754e+01 1.868304296928952368e+01 2.464403706932391813e+01 2.804404041818272830e+01 1.283847421828529001e+01 1.951229124797032455e+01 2.475928781536903855e+01 3.496200853658051955e+01 1.500384720338831812e+01 1.341298203576535286e+00 6.394514717011045235e+00 -1.408588584418269463e+01 -1.499883259742941988e+01 3.262221206503480175e+01 9.782607106641567185e+00 -1.500275226073955892e+01 1.693416135994631588e+01 3.179296378635400089e+01 9.667356360596446763e+00 -2.192072037913735016e+01 1.476878837484328955e+01 3.128091386145826647e+01 3.388092389630521950e+00 -9.168664165568642943e-01 3.193299395737573576e+01 3.045166558277746560e+01 3.272841643585401528e+00 -7.834834534954655538e+00 2.976762097227270942e+01 -8.292482786808008655e-01 -1.152507460451204224e-01 -6.917968118397791244e+00 -2.165372985103028114e+00 3.484605222849076966e+01 7.202923695787030844e+00 1.159250111996870203e+01 3.565925293998034817e+01 -3.035982860701088626e+01 -8.946525188872120893e-01 -3.005814143508406033e+00 -3.457038117753729978e+01 4.088924279292323501e-03 4.135793880034253078e-01 -6.161800787614852837e-01 -6.553904652360946770e-01 3.773202494278775632e-01 2.727774055484912807e-01 4.484710466929233696e-01 1.746263457636290539e+00 1.159978993046697582e+02 4.894567587133600028e+01 5.344441472952182437e+01 1.049385845171233740e+02 -7.044662359931942319e+01 -9.719584121349782890e+00 1.311986928801749031e+01 -7.032738078343774646e+01 1.159978993046697582e+02 4.894567587133600028e+01 3.425933596527056579e+01 1.049385845171233740e+02 1.022629874757441968e+02 3.848573008762834746e+01 4.032454544150433406e+01 9.502396092218991441e+01 4.555127570535033499e+01 3.397626176887033012e+01 3.835422888686948539e+01 3.461120373368562753e+01 4.253892879902765145e+01 3.922609174998621739e+01 5.344441472952182437e+01 3.395913179306830187e+01 1.373491182892556139e+01 1.045994578370765282e+01 -6.065209476233768271e+00 9.914623594933459572e+00 7.044662359931942319e+01 1.496941410246567017e+01 -4.094892921598919600e+00 7.032738078343774646e+01 7.345897050564209962e+01 9.719584121349782890e+00 -1.918507876425125858e+01 7.097945272405507922e+01 5.671171177039386180e+01 4.509468318758017347e+00 1.970316554634848671e+00 6.041275718850428689e+01 5.972405867671654534e+01 -7.403616623578699318e-01 -1.311986928801749031e+01 6.106482912912161254e+01 3.012346906322683537e+00 -5.249829981115887279e+00 -1.509018584265233898e+01 6.520719406173256516e-01 -6.745935964107511040e+01 9.239723728166859829e+00 -8.018062074868717914e+00 -9.918109866633534466e+01 5.955699552154919019e+01 -6.975668494787745644e+00 1.074915601546191901e+01 8.285525069558227074e+01 -6.745935964107511040e+01 2.355330291779053908e+01 -8.018062074868717914e+00 -9.918109866633534466e+01 1.327652282195183275e+01 1.621539222295460547e+01 1.279890073597984390e+01 8.853830909617883549e-01 -7.902364119525921105e+00 9.239723728166859829e+00 2.731093940593201097e+00 -1.279250684022099627e+01 -1.624696430239122691e+00 1.476618962609102681e+01 2.214786033262024745e+01 -1.632584797075307392e+01 -8.073588246302693960e+01 7.337910694835933612e+00 -2.081696281084856182e+01 -1.000664817572971401e+02 -5.955699552154919019e+01 1.431357918962367926e+01 -1.074915601546191901e+01 -8.638859182611435017e+01 -6.583466321083598416e+01 8.787113291699512274e+00 -3.016592240748896359e+01 -8.285525069558227074e+01 2.117888694147775297e+01 6.975668494787745644e+00 1.006780679538664280e+01 1.367788993118278462e+01 1.490121925219095544e+01 1.449202596863578663e+00 -9.348959596640403547e+00 1.721123106171486228e+01 -6.277667689286798414e+00 -5.526465897924166981e+00 -1.941676639202704635e+01 3.533341130532077656e+00 1.214247355910706347e+03 7.062959769811792299e+00 -1.515848925959158464e+02 1.123192546775332175e+03 5.188210976733029867e+01 -1.736886486810560726e+01 -4.233561253565508764e+01 1.343860822164756144e+02 -8.929180176860505469e+01 1.271582320237497242e+03 2.379560643897544651e+03 1.780629113519154600e+02 7.742264098621424750e+01 3.705167189633635871e+01 6.136146775843954515e+00 2.714226680135852776e-01 4.343062455102050246e-01 1.559705869052010252e+00 3.794460110190704949e+00 1.546043044811062916e-01 3.391016192519635819e-01 4.731993487045184743e+00 1.008293576801114894e-01 6.255800428703280680e+00 2.363969140625000875e+01 2.452470703124998863e+01 2.763746875000000003e+01 1.627731640625001219e+01 9.141161198890305428e+00 -4.025739973636852653e-01 -7.815791554532125929e+00 4.924701941151068851e+00 1.872663964120292235e+01 2.466007265133534432e+01 2.804844036460775314e+01 1.272267799176930225e+01 1.940256957331198606e+01 2.479018063540738481e+01 3.495026436985442331e+01 1.487850847316106240e+01 2.550636998432613467e+01 2.586304928209311527e+01 2.532488558349544761e+01 1.710954764789931914e+01 3.084301871071236079e+01 2.282430734224124080e+01 2.217624227278193416e+01 2.032688921814844107e+01 -6.759299321090637136e-01 -1.301079840720404945e-01 -6.901824005246670168e+00 -2.155830481391760145e+00 -6.779730343123212322e+00 -1.202976630757770948e+00 2.723554781112305534e+00 -4.386869656130016892e+00 -1.211637906950943844e+01 1.835765309094103515e+00 5.872198091825818977e+00 -7.604211226379138822e+00 -6.103800411014148608e+00 -1.072868646685730454e+00 9.625378786358975702e+00 -2.231039174738256747e+00 -1.144044913740037472e+01 1.965873293166144009e+00 1.277402209707248915e+01 -5.448380744987378677e+00 -5.336648726386226116e+00 3.038741939851874463e+00 3.148643310713513443e+00 -3.217341570249121929e+00 1.287473876913186288e+01 5.605448141440481535e+00 9.763876636283134403e+00 1.098161028148341600e+01 1.451580005566768250e-01 -7.650422492003832176e-01 9.233786299129072006e-01 -2.031438163624152082e+00 5.588687532176971062e-04 4.882248493680287071e-02 -1.306051715647619793e-01 -4.959191535388222105e-01 -6.899884659986810220e-01 -2.745096074939246122e-01 -2.052127230240134992e-01 -6.816253679781780761e-03 5.381369565894032547e+01 3.935743374038288778e+01 5.317359706033612099e+01 4.057453722952123343e+01 8.262214825371039240e+00 -6.408627832803148294e+00 -8.681501374883431765e+00 6.004291222132984274e+00 4.555148083356928623e+01 3.401965598073700647e+01 3.838110548746544737e+01 3.457024600738824915e+01 4.137272095797753479e+01 3.935743374038288778e+01 5.317359706033612099e+01 3.257253892080674973e+01 4.580344996938254809e+01 3.294880590757973948e+01 4.449209568545268922e+01 3.123911817815469050e+01 5.381369565894032547e+01 3.285801808458158035e+01 3.973782679806864593e+01 4.057453722952123343e+01 4.178759875591751438e+00 -5.337777759645881304e+00 -1.479249157287067362e+01 1.997707086581499425e+00 -2.519691358132618575e-01 1.070850073157266991e+00 -6.110990197987241856e+00 3.331127829233558657e+00 -8.262214825371039240e+00 1.161637896155426120e+00 -1.356721310603198560e+00 -6.004291222132984274e+00 -4.430729011405013296e+00 6.408627832803148294e+00 8.681501374883431765e+00 1.333420742652059232e+00 -1.244097470096279068e+01 6.499415655801307423e+00 1.343577026226747506e+01 -8.001998308714483699e+00 -8.010245689557777382e+00 9.078782299815912893e-02 4.754268887384043296e+00 -9.335419051366542931e+00 -7.531726333226407277e+00 9.447653920560465934e+00 2.522522584147196767e+00 -1.673563574222229278e+01 3.294405848340287157e+00 3.379748279316334703e+00 3.304269378063549034e+00 9.300331539708274420e+00 -7.531726333226407277e+00 9.447653920560465934e+00 2.522522584147196767e+00 -1.262922154426070875e+01 4.467434547071099105e-01 1.432594213443621634e+01 2.244174301572345698e+01 -1.673563574222229278e+01 -4.237320484886120120e+00 1.425674673637085021e+01 7.766581044363670472e+00 -6.283059694518270399e-01 2.747200108881358460e+00 1.282740219987680064e+01 5.826791962210745801e+00 -7.435304202514019245e+00 -7.978469787933517132e+00 -4.878288213875750401e+00 -1.991922043157626021e+01 4.106414197961584023e+00 -3.294405848340287157e+00 -4.809092815810384280e+00 -5.244058460216473705e+00 -1.200091557480888227e+01 -1.027892644210776574e+01 -3.379748279316334703e+00 -3.304269378063549034e+00 -5.193917341746689509e+00 4.684063939593229975e+00 6.919539806536612048e-02 1.467516197135978651e+01 -1.610732977277046629e+01 -2.300456654174248605e+00 1.498539934559415698e+00 1.661495105351271206e+01 -9.300331539708274420e+00 -6.984520593767478580e+00 1.429344536494049578e+00 1.939789082152924671e+00 6.806998233062191872e+00 1.657588983733870407e+02 1.340139826096537234e+01 -9.591645841489050639e+00 5.610595818369445453e+01 3.142104886637853767e+01 1.570209044719789482e+01 -3.834030409246302451e+00 9.533328696855562612e+01 3.985499058356548385e+00 1.205957643743822416e+02 2.043515892508447394e+02 2.455212053467817057e+01 8.315483798423859696e+01 1.010504508129418610e+02 5.014311784456685572e+00 2.188317090752665839e-01 1.111167837965707367e-01 4.314545993945740898e-01 3.335463232959621216e+00 3.040634538593647296e-01 1.315541212110895863e-01 4.518946307572663912e+00 7.405450509708877416e-02 4.688243181648790170e+00 1.000000000000000000e+00
-7.484425781250001464e+00 1.259612109375000166e+01 1.958842968749999613e+01 2.060891796875000992e+01 -1.996868406148339936e+00 9.068569038898644408e+00 -5.797419480172550266e+00 -1.015106500813494961e+00 -5.601881662273746620e+00 5.189945750683388148e+00 2.297634407317087479e+01 2.128401472281935725e+01 -7.346835443659436748e+00 1.085815132361225466e+01 2.201080858846442112e+01 2.095333675506420335e+01 -1.396321840729384967e+01 1.943522038188481105e+01 2.086262238681005954e+01 1.483755626600643751e+01 -3.146721519853692861e+00 1.488624386474240247e+01 1.262663073010676840e+01 2.522665189561857346e+01 1.744953781385690128e+00 -5.668205572928866509e+00 9.655354847064536727e-01 3.306779677551539010e-01 8.361336745020103933e+00 -1.424527463120142201e+01 2.113721686360815255e+00 6.446458456812919735e+00 -2.455160142420053759e+00 -9.696298114059015205e+00 1.034971334306410640e+01 -3.942637172799216216e+00 6.616382963634412917e+00 -8.577069058272556390e+00 1.148186201654361582e+00 6.115780489057765834e+00 -4.200113923805743887e+00 -4.028092541130147808e+00 9.384177858357652724e+00 -4.273315140554370117e+00 -1.081649688744015592e+01 4.548976517142408582e+00 8.235991656703291142e+00 -1.038909562961213595e+01 1.147056085187701235e+01 4.247435882863655365e+01 8.510323221076539824e+00 9.805770306117050694e+00 7.398628359025336998e+00 -6.417672452588192300e-01 4.396802609463392741e-01 5.804433720479164727e+00 -1.302910502151084504e+00 -3.702177131168848945e-01 1.945802886173943896e-02 -1.264484408793551840e+00 3.394974510534764178e+00 -7.950193012233595091e-01 -4.844762095014369940e-01 4.770799501281859811e+00 1.867823871871677355e+01 8.383163583400867935e+01 4.202052478413170888e+01 4.930344249708414850e+01 8.217756919027646489e+00 1.812034505225696535e+00 -6.137272753711030759e+00 1.093473047667188780e+01 1.046048179968912706e+01 7.363251075183686112e+01 3.555466430602781003e+01 3.836871202041226070e+01 4.121556911536990775e+00 8.201960132878298282e+01 4.202052478413170888e+01 3.291530783586590303e+01 1.512244087339512966e+01 8.383163583400867935e+01 3.588325203042067812e+01 4.930344249708414850e+01 1.867823871871677355e+01 6.842103866453871319e+01 3.040755732165054681e+01 4.359476332425357725e+01 6.338924888152136283e+00 -8.387090576946121701e+00 -6.465860478103898856e+00 5.453404184546357669e+00 -4.661959073706002599e+00 -1.019912508217181824e+01 -3.285877243928680969e-01 -1.093473047667188780e+01 -8.217756919027646489e+00 5.211472087298147926e+00 5.147106984377263217e+00 -5.226051303841316553e+00 -1.100088396185813977e+01 -1.812034505225696535e+00 6.137272753711030759e+00 -1.638813466121824547e+01 -1.455668180717978188e+01 1.359856266424426963e+01 1.161296746248116207e+01 -1.067945548838767422e+01 -3.555797845321643891e+00 1.541059716946996616e+01 5.475694708770131314e+00 5.708679172830571247e+00 -5.298823256370306467e+01 -8.147472021731934433e+01 -4.663118237152160894e+00 -2.086014719120740324e+01 -2.968566118468796233e+01 -2.652247271401449780e+00 -1.088142976826281227e+01 -2.860805745754726459e+01 -1.843693279434885923e+01 -7.741400762679232628e+01 6.218311531110652268e+00 7.747910266339861352e+00 -2.330257137901510234e+01 -7.882247294591789455e+01 7.005282069248439214e+00 1.115108649394666607e+01 -5.298823256370306467e+01 -6.597194450021572720e+01 8.473036551468833721e+00 -2.086014719120740324e+01 -2.309651266164636496e+01 -8.147472021731934433e+01 -4.663118237152160894e+00 1.679838262240011204e+01 4.865638584666243105e+00 1.408465319125568271e+00 -7.869705381377869458e-01 -3.403176227606804716e+00 3.455129976935420189e+01 -1.144206312657659907e+01 -2.254725020358181453e+00 2.860805745754726459e+01 4.659579867297505729e+00 4.060712590527018051e+00 1.088142976826281227e+01 -9.050472356060250689e+00 2.968566118468796233e+01 -1.285052844570216735e+01 -1.467754482220394507e+00 3.201123368515406753e+01 -2.060587173687373763e-01 2.652247271401449780e+00 1.166840030640059922e+01 -5.647296128453445974e+00 -2.989171990205669971e+01 1.550277571710361713e+01 1.313615478862099550e+01 -3.765852981360751528e+01 1.315737662566135100e+02 5.511874466380963611e+01 -3.864882474004994073e+00 8.387876807865762885e+01 1.804071157903776111e+03 1.811024153962043215e+02 8.944144437967035799e+01 7.242560132719457044e+01 4.139394056752566442e+00 9.615313129632687605e+01 1.829457332029295685e+03 1.944524640713569852e+02 2.728161501072442974e+01 5.303224567253225530e+01 4.511190764397980502e+00 6.395299129619991252e-02 1.010722586528459421e-01 9.546899833677601199e-01 7.463824780637303036e+00 3.646902589070735168e-01 1.515238821576412043e-01 4.012666274885903661e+00 6.150423676182593773e-03 4.071393744547305182e+00 -8.377054687499997598e+00 1.388168359375000094e+01 1.428026953125000809e+01 1.691436718749999102e+01 1.116074982174080077e-01 -6.362441143761197182e+00 -4.897013443114829556e+00 -6.399081528339088720e+00 -1.386377670675920548e+01 1.926259403803567238e+01 2.090998128171821335e+01 1.484969259075102421e+01 -3.144859068304270089e+00 1.492110086881513986e+01 1.265760293518374446e+01 2.523959132940600014e+01 -8.076205295557896235e+00 1.722245009957940809e+01 8.452695170858735452e+00 1.528582888809880203e+01 -8.559848011676454149e+00 4.350107183046493908e+00 1.512190761592554900e+01 1.218516612868759630e+01 -1.071891763845493628e+01 4.341493169220532522e+00 8.252378346534468889e+00 -1.038989873865497593e+01 -5.787571411201309246e+00 2.040143938456264294e+00 1.245728611085947790e+01 -4.361362973477778127e-01 -5.303928695082751332e+00 1.491248685498917936e+01 5.788073665792664357e+00 2.664526462063427914e+00 4.931346227253626147e+00 -2.301349230764268228e+00 4.204907764325009012e+00 9.953762441307198117e+00 5.414988943372184060e+00 1.057099368576864507e+01 -2.464304680741804532e+00 1.305442520071840384e+01 4.836427161185579138e-01 1.287234291653291507e+01 -6.669212445066813544e+00 3.100662759411205727e+00 1.222602245077638194e+01 4.300838688510999930e+01 8.498245586986511668e+00 1.169106417721217817e+01 -5.106323528173385640e+00 1.925871363124862512e+00 -1.798961209083245194e-01 -2.122825808283852922e+00 -9.546165402820788737e-01 -5.112334283278638924e-01 2.076158342682613289e-01 -6.720693980067473650e-01 1.998823728926152121e+00 -8.766892896906886001e-01 -4.466892414432490632e-01 1.606112584452175973e+00 1.848796283160042364e+01 8.391448754175640090e+01 3.608399525248496076e+01 4.884104788892337723e+01 -4.702820708248426129e+00 -5.378364789975705662e+00 -4.429553977359073969e+00 -8.412245052439658366e+00 1.505032231435584400e+01 8.391448754175640090e+01 3.608399525248496076e+01 4.884104788892337723e+01 1.848796283160042364e+01 6.847459292877107373e+01 3.052014340872776188e+01 4.295185629347363943e+01 1.378514212335199751e+01 7.853612275178069524e+01 1.949078328983745934e+01 4.042880283648371886e+01 1.276858105370004282e+01 7.567813427977031893e+01 3.165444127512588679e+01 2.883665575493553490e+01 -3.437640517244579641e+00 1.543989461298532717e+01 5.563851843757198878e+00 5.889191595449737804e+00 1.265180191003846488e+00 5.378364789975705662e+00 1.659321196264750142e+01 8.412245052439658366e+00 2.281741260655801184e+00 8.236353261986081975e+00 4.429553977359073969e+00 2.000439213398784233e+01 4.702820708248426129e+00 -1.006152982300962151e+01 1.102936011889030254e+01 2.523053456989920562e+00 5.719381777900380825e+00 -7.203541350999245196e+00 -1.134297866398124910e+00 1.411520053853810452e+01 1.016561069651954696e+00 2.857988472010376313e+00 -1.216365798528842745e+01 1.159214708154818396e+01 -5.304852814863867394e+01 -8.201083733193915748e+01 -4.698851955857533902e+00 -2.132012610006384179e+01 2.135996201746003109e+01 4.107370450893526481e+00 -3.899835458932612298e-01 3.300379206491552253e+00 -5.304852814863867394e+01 -6.596901788614385964e+01 8.321646813114512042e+00 -2.132012610006384179e+01 -2.301947858773489841e+01 -8.201083733193915748e+01 -4.308868409964272672e+00 1.568968454994840123e+01 -3.168856613117864285e+01 -7.618741657031286252e+01 -1.860715259940886712e+00 -1.801974689357228954e+01 -2.669957759472511682e+01 -7.790346688104563100e+01 -4.698851955857533902e+00 -8.930778751853393205e-01 -3.002904956090377553e+01 1.604181944579529784e+01 1.263051522307878471e+01 -3.700981065001224124e+01 -2.135996201746003109e+01 1.021839868416900288e+01 1.018236207305539942e+01 -3.300379206491552253e+00 -2.634895055391355712e+01 1.193444899490177136e+01 1.302049876897204683e+01 -2.042704822487850080e+01 8.669087543443744437e+00 -5.823420761626294961e+00 -2.448153150023386182e+00 3.370943144352069254e+01 3.680099006990218413e+00 -4.107370450893526481e+00 3.899835458932612298e-01 1.658276242513374044e+01 -4.988988536453526024e+00 1.716050310732768480e+00 2.838136695916647412e+00 -1.712666901838694855e+01 1.494756249668880912e+02 6.009347466267531246e+01 -5.445854569496838771e+00 1.058381127355485631e+02 1.849721342459301468e+03 1.967036117803452839e+02 7.905607517209152491e+01 7.222017805673571900e+01 7.122666676559416210e+00 1.366809815956938792e+02 1.877225092633112581e+03 2.437729457654333203e+02 3.385642048832135487e+01 5.324366819175077836e+01 4.606046231759055587e+00 8.153505182420456299e-02 1.626115273624335889e-01 9.513350110536774595e-01 7.486643386473005535e+00 3.934305309570604314e-01 1.028895275168808521e-01 3.951552544258198907e+00 7.719357694106189494e-02 4.486552576701861028e+00 2.000000000000000000e+00
